Company ISIN,2024
GB00B1YW4409,1.0
US0378331005,
KYG2953R1149,0.75
INE117A01022,0.922522522522523
CH0012221716,0.922522522522523
NL0011540547,0.888888888888889
AEA006101017,
AEA007301012,0.975308641975309
AEE01195A234,0.975308641975309
JP3388200002,0.959183673469388
JP3112000009,0.739130434782609
HK0000069689,0.880597014925373
IE00BF0L3536,0.740740740740741
TH0268010Z03,0.5
JP3102000001,0.56
FR0010220475,0.805439330543933
US0079031078,0.957009345794393
US0311001004,
US02665T3068,0.617647058823529
AU000000ANZ3,0.816023738872404
AU000000APA1,0.821428571428571
CA00208D4084,0.75
JP3118000003,0.854166666666667
NL0000334118,0.716981132075472
NL0010273215,0.964169381107492
TW0002357001,0.838235294117647
AU000000ASX7,0.666666666666667
US00206R1023,0.450354609929078
INE949L01017,0.752941176470588
FR0000120628,0.854166666666667
US00287Y1091,0.872274143302181
US0028241000,0.800884955752212
ZAE000255915,0.819047619047619
AEA000801018,
IE00B4BNMY34,0.79926097791527
ES0125220311,0.938775510204082
FR0000120404,0.879807692307692
TW0002345006,0.8
TW0002353000,0.909090909090909
SA15CGS10H12,0.857142857142857
INE742F01042,
INE814H01011,0.783783783783784
GB00B02J6398,0.782051282051282
US00724F1012,0.920854271356784
JP3122400009,0.857142857142857
NL0012969182,0.851063829787234
BMG0112X1056,0.780487804878049
US00846U1016,0.851851851851852
CA0084741085,1.0
CNE100000RJ0,0.8
CNE000001NN0,0.6
US0091581068,0.866071428571429
US0090661010,0.897727272727273
TH0765010Z08,
US6200763075,
JP3119600009,0.857142857142857
US00971T1016,0.917910447761194
TRAAKBNK91N6,0.818181818181818
NL0013267909,0.826771653543307
KW0EQ0100010,
SA0007879055,
SA0007879113,0.866666666666667
CA0115321089,1.0
US0130911037,0.598802395209581
US0152711091,1.0
SE0000695876,0.891891891891892
MXP000511016,
KYG017191142,0.723214285714286
US0162551016,0.761194029850746
SA122050HV19,
INE540L01014,0.833333333333333
IE00BFRT3W74,0.862745098039216
LU2237380790,0.692307692307692
US0188021085,0.5
DE0008404005,0.858823529411765
US0200021014,0.63914373088685
SA000A0ETHT1,
US02043Q1076,0.8
US02079K3059,1.0
CA0213611001,0.4
US02209S1033,0.891304347826087
CNE1000000T0,
ES0109067019,0.922509225092251
US0231351067,0.64417126609801
MYL1015OO006,0.890909090909091
BRABEVACNOR1,0.923076923076923
INE079A01024,0.857142857142857
US0236081024,0.604651162790698
US0255371017,0.448275862068966
US0258161092,0.93134328358209
US0259321042,1.0
US0304201033,0.464285714285714
US0311621009,0.861386138613861
KR7090430000,
US0320951017,
FR0004125920,0.956521739130435
MX01AM050019,0.823529411764706
US0326541051,0.851612903225806
GB00BTK05J60,0.849056603773585
GB00BRXH2664,0.857142857142857
BE0974293251,0.72972972972973
US0357108390,1.0
GB0000456144,1.0
IE00BLP1HW54,0.788918205804749
US03769M1062,0.909090909090909
INE702C01027,0.75
US03831W1080,0.67741935483871
US0382221051,0.877245508982036
JE00BTDN8H13,0.638009049773756
SA0007879105,0.5
US2538681030,1.0
MX01AC100006,0.813953488372093
LU1598757687,0.738095238095238
BMG0450A1053,0.953488372093023
US03990B1017,0.951219512195122
US0404132054,0.916666666666667
AU000000ALL7,0.790697674418605
FR0010313833,0.927272727272727
JP3111200006,0.6
JP3116000005,0.6
GB0000536739,
INE021A01026,0.657458563535912
ZAE000066692,0.772727272727273
GB0006731235,0.666666666666667
JP3942400007,0.454545454545454
ID1000122807,0.971428571428571
GB0009895292,0.885333333333333
INE006I01046,0.909090909090909
MXP001661018,
SE0017486889,0.944162436548223
US0494681010,0.699404761904762
US0495601058,0.761904761904762
NZAIAE0002S6,1.0
INE406A01037,
US0533321024,0.536784741144414
KYG066341028,
GB00BVYVFW23,0.972222222222222
US0534841012,0.653061224489796
US05352A1007,0.559322033898305
US0536111091,0.88034188034188
CNE1000001Y8,
GB00BPQY8M80,0.894736842105263
CH0023405456,0.0
MYL6888OO001,0.6
INE238A01034,0.782442748091603
US05464C1018,0.88
PHY0488F1004,1.0
PHY0486V1154,0.875
IL0011194789,
BRB3SAACNOR6,
GB0002634946,0.798387096774194
JP3778630008,0.5
DE000BASF111,0.854304635761589
GB0002875804,0.878205128205128
ES0113211835,0.889929742388759
AU000000BHP4,0.824468085106383
CH0130293662,0.5
DE0005190003,0.907834101382488
FR0000131104,0.90625
CNE100003R64,1.0
IT0000066123,0.772727272727273
US9100471096,0.65
BRBRFSACNOR8,0.916666666666667
INE118H01025,0.9
GB0030913577,0.695290858725762
BRBPACACNOR7,
CNE100001526,0.533333333333333
HK0285041858,0.533333333333333
INE917I01010,0.874125874125874
INE296A01032,0.811111111111111
INE918I01026,0.901098901098901
US05722G1004,0.799043062200957
US0584981064,0.59375
CH0012410517,1.0
IT0005218380,0.9375
BRBBDCACNOR1,0.771428571428571
PHY077751022,0.904109589041096
ES0113860A34,0.904761904761905
CLP0939W1081,0.777777777777778
CLP321331116,1.0
ID1000109507,1.0
IL0006625771,0.545454545454545
IL0006046119,0.875
ID1000095003,0.947368421052632
PLBIG0000016,1.0
ID1000096605,
PLPEKAO00016,1.0
ID1000118201,0.941176470588235
US0605051046,0.5
INE028A01039,0.661290322580645
CNE100000734,1.0
CNE1000017G1,0.650602409638554
CNE000001N05,0.650602409638554
CNE1000048J0,0.650602409638554
CNE1000000S2,0.5
IE00BD1RP616,0.823529411764706
PHY0967S1694,0.9
ES0113679I37,0.962962962962963
MXP370711014,0.961165048543689
CA6330671034,0.927631578947368
GB0031348658,0.816
GB0000811801,0.857142857142857
CA06849F1080,0.95
CH0009002962,0.454545454545454
QA000A0KD6J5,
US0718131099,1.0
DE000BAY0017,0.633828996282528
DE0005200000,0.942857142857143
HK0392044647,
CNE000000R69,
US2441991054,
US0846707026,0.901960784313726
US0865161014,0.403137254901961
CA05534B7604,0.75
INE263A01024,0.821782178217822
INE257A01026,0.725490196078431
INE029A01011,0.903225806451613
INE397D01024,0.912891986062718
ZAE000117321,0.9
KYG1098A1013,
US09061G1013,0.66
US09062X1037,1.0
US58155Q1031,0.5
US09290D1019,0.833333333333333
US09260D1072,1.0
US8522341036,0.596273291925466
AU000000BSL0,0.742857142857143
FR0000039299,1.0
US09857L1089,0.571428571428571
US0995021062,0.926380368098159
KYG126521064,
US1011371077,0.931192660550459
KW0EQ0102065,
FR0000120503,0.8125
DE000A1DAHH0,0.722222222222222
JP3830800003,0.8125
CNE000001QZ7,0.666666666666667
US1101221083,0.686440677966102
INE216A01030,0.942857142857143
US11133T1034,0.851282051282051
CA1130041058,0.814814814814815
CA11271J1075,0.75
CA11285B1085,0.75
US1156372096,0.836734693877551
BE0003797140,
US12008R1077,0.785714285714286
TH0168A10Z01,
GB00B0744B38,0.740740740740741
SA1210540914,0.734177215189873
FR0006174348,0.775401069518717
US1220171060,0.603153745072273
US12541W2098,0.403587443946188
CA1247651088,0.733766233766234
US1468691027,0.609561752988048
US12504L1098,0.858426966292135
PLCCC0000016,0.5
CA1249003098,0.6
PLOPTTC00011,0.75
US12514G1085,0.765957446808511
MXP225611567,0.888059701492537
CZ0005112300,1.0
US1252691001,0.533333333333333
INE067A01029,0.833333333333333
CA12532H1047,1.0
CNE100003N43,0.5
COTK7PA00010,1.0
MYL1023OO000,0.876543209876543
CNE000001DB6,0.75
CNE0000008J6,0.75
KR7097950000,0.666666666666667
HK0002007356,0.5
US12572Q1058,0.792682926829268
CL0000001314,0.875
CA1363751027,0.6
NL0010545661,0.668571428571429
JP3305990008,1.0
BRCPLEACNOR8,0.666666666666667
CNE000001BD6,0.730769230769231
CNE100000601,0.730769230769231
BRCPFEACNOR0,1.0
CA13646K1084,0.401785714285714
IE0001827041,0.891304347826087
AU000000CSL8,0.745762711864407
US1264081035,0.722222222222222
US1273871087,1.0
ES0140609019,0.774193548387097
US1331311027,0.96
CA13321L1085,0.9
NL0015435975,0.916666666666667
CA1363851017,0.761194029850746
CA1366812024,0.8125
CA1367178326,
INE476A01022,0.509090909090909
JP3242800005,0.727272727272727
JP3218900003,0.75
FR0000125338,0.812286689419795
SGXE62145532,0.783783783783784
ZAE000035861,0.773255813953488
US1423391002,0.7
INE020B01018,0.8
PA1436583006,
FR0000120172,0.723327305605787
US14448C1045,0.765625
TW0002882008,0.666666666666667
US12503M1080,1.0
MYL6947OO005,1.0
CA15101Q2071,0.917525773195876
ES0105066007,0.818181818181818
KR7068270008,
US03073E1055,0.2
CL0000000100,0.786885245901639
CA15135U1093,0.666666666666667
US15135B1017,0.754137115839243
US15189T1079,0.761904761904762
BRELETACNOR6,0.4
JP3566800003,
GB00B033F229,0.910112359550562
ID1000090301,
TW0002801008,0.0
CNE000000GJ4,
CNE000000SH3,
US8085131055,0.689719626168224
TH0101A10Z01,0.863636363636364
US46625H1005,0.853801169590643
IL0010824113,0.854330708661417
MX01CH170002,0.717391304347826
US16411R2085,0.842105263157895
BMG2178K1009,
US1667641005,0.827702702702703
JP3511800009,
TW0002610003,1.0
CNE1000000R4,0.727272727272727
CNE1000002G3,0.727272727272727
CNE100000957,1.0
CNE100000742,0.722222222222222
CNE000000TR0,0.166666666666667
CNE100004QL0,
CNE100000SL4,
CNE000001Q93,0.75
KYG210961051,1.0
CNE100000HK9,0.888888888888889
HK0144000764,1.0
CNE000001PQ8,1.0
CNE000001B33,0.533333333333333
CNE0000015Y0,0.875
CNE100000759,
HK0688002218,1.0
CNE1000008M8,
HK2380027329,1.0
CNE100000866,
KYG2122G1064,0.5
KYG2108Y1052,
BMG2113B1081,
CNE1000031T5,
CNE100000767,
CNE000001FG0,0.4
CNE000000W05,
