Company ISIN,2024
US3364331070,0
CNE1000010N2,2
US88579Y1010,12
GB00B1YW4409,6
US0378331005,5
KYG2953R1149,9
CH0012221716,1328
INE117A01022,1328
NL0011540547,310
CNE100004ZD8,2
AEA006101017,10
SA55SG6H5716,4
AEE01195A234,132
AEA007301012,132
JP3388200002,152
JP3112000009,100
HK0000069689,702
IE00BF0L3536,82
TH0268010Z03,21
JP3102000001,72
FR0010220475,1222
US0079031078,922
US0311001004,4
US02665T3068,66
KYG040111059,1
AU000000ANZ3,782
AU000000APA1,52
CNE100004C45,24
CA00208D4084,7
TW0003711008,2
JP3118000003,129
NL0000334118,121
NL0010273215,741
TW0002357001,198
AU000000ASX7,32
US00206R1023,3428
INE949L01017,146
TW0002409000,0
FR0000120628,891
US00287Y1091,848
US0028241000,1703
ZAE000255915,233
AEA000801018,28
CNE100000F87,3
IE00B4BNMY34,31515
ES0125220311,199
FR0000120404,641
TW0002345006,9
TW0002353000,32
SA15CGS10H12,18
INE423A01024,12
INE742F01042,38
INE814H01011,70
SE0014781795,2
GB00B02J6398,161
US00724F1012,1398
CNE100003MM9,1
TW0002395001,1
JP3122400009,37
NL0012969182,290
BMG0112X1056,104
US0010551028,8
US00846U1016,314
CA0084741085,41
CNE100000RJ0,29
CNE000001NN0,19
US0091581068,237
KYG014081064,2
US0090661010,358
TH0765010Z08,2
US6200763075,0
JP3119600009,168
US00971T1016,441
TRAAKBNK91N6,40
NO0010345853,5
KYG0146B1032,2
NL0013267909,405
KW0EQ0100010,12
SA15GG53GHH3,6
SA0007879055,2
SA0007879113,31
ID1000111305,0
CA0115321089,7
US0130911037,447
KYG022421088,0
AEA002001013,13
US0152711091,5
SE0000695876,160
MXP000511016,0
ID1000128705,28
KYG017191142,355
US0162551016,433
SA122050HV19,11
INE540L01014,43
IE00BFRT3W74,112
LU2237380790,48
US0188021085,43
DE0008404005,1553
US0200021014,822
SA000A0ETHT1,70
US02043Q1076,68
US8716071076,3
US02079K3059,10
CA0213611001,14
KR7196170005,0
US02209S1033,97
CNE1000000T0,1
ES0109067019,616
US0231351067,32776
MYL1015OO006,119
BRABEVACNOR1,2074
INE079A01024,28
JE00BJ1F3079,1
US0236081024,95
US0255371017,149
US0258161092,500
US0259321042,7
US0304201033,48
AEE01135A222,27
US0311621009,255
ID1000191109,8
KR7090430000,18
US0320951017,2
FR0004125920,65
MX01AM050019,30
US0326541051,609
CNE0000014G0,1
GB00BTK05J60,319
GB00BRXH2664,88
BE0974293251,752
CNE0000019V8,0
CNE1000047B9,5
US0357108390,5
GB0000456144,3
IE00BLP1HW54,944
US03769M1062,72
INE702C01027,7
US03831W1080,52
US0382221051,658
JE00BTDN8H13,525
SA0007879105,8
US2538681030,3
MX01AC100006,79
LU1598757687,69
BMG0450A1053,80
US03990B1017,80
US0404132054,176
AU000000ALL7,156
FR0010313833,147
JP3111200006,17
JP3116000005,17
INE208A01029,0
GB0000536739,0
TW0003017000,2
INE021A01026,325
ZAE000066692,59
GB0006731235,11
JP3942400007,94
ID1000122807,69
GB0009895292,1411
INE006I01046,14
MXP001661018,1
PHY5764J1483,59
SE0017486889,447
US0494681010,650
US0495601058,45
NZAIAE0002S6,3
INE406A01037,74
US0533321024,936
US0527691069,0
KYG066341028,4
US0530151036,0
GB00BVYVFW23,45
US0534841012,91
US05352A1007,220
US0536111091,260
CNE1000001Y8,0
GB00BPQY8M80,45
CH0023405456,15
MYL6888OO001,24
INE238A01034,921
US05464C1018,152
PHY0488F1004,59
PHY0486V1154,20
IL0011194789,4
BRB3SAACNOR6,212
GB0002634946,638
JP3778630008,17
DE000BASF111,1121
GB0002875804,879
BRBBSEACNOR5,2
ES0113211835,882
AU000000BHP4,376
CH0130293662,13
DE0005190003,688
FR0000131104,189
SG9999015267,6
CNE100003R64,13
CNE0000016L5,1
IT0000066123,66
US9100471096,98
BRBRFSACNOR8,904
INE118H01025,29
GB0030913577,1135
BRBPACACNOR7,504
CNE100001526,156
HK0285041858,156
INE917I01010,245
INE296A01032,456
INE918I01026,120
US05722G1004,1020
INE787D01026,0
US0584981064,73
CH0012410517,30
IT0005218380,33
BRBBDCACNOR1,1971
PHY077751022,211
ES0113860A34,116
CLP0939W1081,15
CLP321331116,14
TH0264A10Z04,2
SA000A0D9HK3,17
ID1000109507,158
IL0006625771,47
IL0006046119,30
ID1000095003,153
PLBIG0000016,4
ID1000096605,56
CNE100002G76,2
PLPEKAO00016,9
ID1000118201,93
US0605051046,8
INE028A01039,131
CNE100000734,3
CNE100003F50,0
CNE100002SN6,2
CNE1000048J0,387
CNE000001N05,387
CNE1000017G1,387
CNE1000000S2,63
IE00BD1RP616,210
CNE1000005P7,4
CNE100003LQ2,1
PHY0967S1694,203
ES0113679I37,64
MXP370711014,197
SA0007879782,2
CA6330671034,327
CNE000000C66,3
GB0031348658,3036
GB0000811801,92
CA06849F1080,36
CH0009002962,47
QA000A0KD6J5,0
US0718131099,3
DE000BAY0017,1716
DE0005200000,253
SE0015949748,8
HK0392044647,0
BMG0957L1090,5
CNE100001617,0
CNE100001YF2,4
CNE100000CS3,0
CNE000000R69,0
US2441991054,3
US0846707026,128
US0865161014,3428
CA05534B7604,110
CNE100005XM1,0
INE263A01024,245
INE257A01026,152
INE029A01011,152
INE397D01024,970
ZAE000216537,3
ZAE000117321,21
KYG1098A1013,26
US09061G1013,130
US09062X1037,49
US58155Q1031,5
US09290D1019,7
US09260D1072,11
US8522341036,321
AU000000BSL0,78
FR0000039299,19
US09857L1089,25
US0995021062,1017
KYG126521064,3
US1011371077,971
KW0EQ0102065,5
FR0000120503,41
AU000000BXB1,4
BRBBASACNOR3,12
DE000A1DAHH0,148
JP3830800003,68
CNE000001QZ7,13
US1101221083,897
INE216A01030,57
US11133T1034,423
CA1130041058,91
CA11285B1085,40
CA11271J1075,40
US1152361010,0
US1156372096,75
BE0003797140,1
PLBUDMX00013,7
US12008R1077,107
TH0168A10Z01,4
CH1300646267,16
GB00B0744B38,84
SA1210540914,464
FR0006174348,804
US1220171060,3722
TREBIMM00018,3
US12541W2098,485
CA1247651088,319
US1468691027,416
US12504L1098,2158
PLCCC0000016,5
CA1249003098,34
PLOPTTC00011,16
US12514G1085,553
MXP225611567,266
CZ0005112300,13
US1252691001,33
INE067A01029,36
CA12532H1047,273
CNE100003N43,2
COTK7PA00010,1
MYL1023OO000,278
CNE0000008J6,33
CNE000001DB6,33
KR7097950000,30
KYG2177B1014,2
KYG217651051,3
HK0002007356,29
US12572Q1058,149
CNE100001NR0,9
CL0000001314,48
CA1363751027,186
CNE1000049X9,8
NL0010545661,678
CNE100003L78,0
JP3305990008,7
BRCPLEACNOR8,99
CNE000001BD6,68
CNE100000601,68
TH0737010Y08,9
THC450010002,15
BRCPFEACNOR0,254
CA13646K1084,189
IE0001827041,113
CNE100000CP9,0
AU000000CSL8,150
HK1093012172,1
US1264081035,83
US1266501006,620
US1273871087,26
CNE100002V44,8
ES0140609019,163
CNE1000041R8,3
US1331311027,120
CA13321L1085,13
NL0015435975,84
CA1363851017,150
CA1366812024,770
CA1367178326,1
INE476A01022,121
JP3242800005,317
JP3218900003,14
FR0000125338,826
SGXE62145532,126
ZAE000035861,256
US1423391002,23
INE020B01018,12
PA1436583006,1
FR0000120172,2786
US14448C1045,395
CA82509L1076,0
TW0002474004,0
TW0002882008,11
US12503M1080,65
MYL6947OO005,32
CA15101Q2071,220
ES0105066007,38
KR7068270008,28
US03073E1055,12
CL0000000100,298
CA15135U1093,97
US15135B1017,848
US15189T1079,89
BRELETACNOR6,53
JP3566800003,1
TH0481B10Z00,6
GB00B033F229,181
KYG202881093,5
ID1000090301,18
TW0002801008,3
CNE0000007J8,0
CNE000000GJ4,0
CNE000000SH3,14
CNE1000011H2,0
CNE100001Y42,0
US8085131055,1165
TH0101A10Z01,52
ID1000117708,4
US16119P1084,59
US46625H1005,445
IL0010824113,449
MX01CH170002,88
US16411R2085,27
BMG2178K1009,1
US1667641005,662
JP3511800009,0
TW0002610003,13
CNE1000000R4,56
CNE1000002G3,56
CNE100000957,1
CNE100000742,120
CNE000000TR0,12
CNE100004QL0,5
CNE100000SL4,12
BMG2109G1033,1
CNE000001Q93,28
KYG2121R1039,1
KYG210961051,2
CNE100000HK9,35
HK0144000764,8
CNE000001PQ8,8
CNE000001B33,62
CNE100002FC6,3
CNE0000015Y0,25
CNE100000KC0,4
CNE000001BB0,0
CNE100000759,3
HK0688002218,2
CNE1000008M8,3
HK2380027329,2
CNE100000866,10
KYG2122G1064,7
KYG2108Y1052,9
BMG2113B1081,0
HK0836012952,0
CNE1000031T5,25
CNE100000767,0
CNE000001FG0,9
KYG216771363,4
CNE000000W05,1
TW0002002003,0
HK0000055878,24
CNE100006V65,1
HK2388011192,1
CNE0000000T2,15
CNE100000KW8,0
CNE000001G87,0
CNE100003PS9,2
TW0002891009,1
US1696561059,2519
INE121A01024,4
CNE000000R36,0
CNE100003NZ9,0
KYG211461085,31
CH0044328745,84
JP3526600006,0
JP3519400000,12
TW0002412004,21
US1713401024,74
US1720621010,13
US1729081059,519
INE059A01026,220
US17275R1023,2
US1729674242,4584
HK0267001375,21
US1746101054,9
ZAE000134854,58
US18915M1071,258
CNE000000MS3,21
US22160N1090,370
INE522F01014,61
US1912161007,186
GB00BDCPN049,222
CH0198251305,236
TRECOLA00011,41
AU000000COH5,92
US5949181045,183
US1924461023,15257
US19260Q1076,211
AU0000030678,1270
INE259A01022,3
US1941621039,521
DK0060448595,120
US20030N1019,1689
QA0007227752,19
QA000A0KD6K3,19
EGS60121C018,106
DE000CBK1001,175
AU000000CBA7,1273
TW0002324001,39
GB00BD6K4575,803
AU000000CPU5,322
