Company ISIN,2024
CNE1000010N2,1.0
US88579Y1010,0.875
GB00B1YW4409,1.0
US0378331005,
KYG2953R1149,0.75
CH0012221716,0.882
INE117A01022,0.882
NL0011540547,0.853
CNE100004ZD8,1.0
AEA006101017,0.75
SA55SG6H5716,0.667
AEE01195A234,0.963
AEA007301012,0.963
JP3388200002,0.875
JP3112000009,0.58
HK0000069689,0.816
IE00BF0L3536,0.792
TH0268010Z03,0.667
JP3102000001,0.707
FR0010220475,0.754
US0079031078,0.924
US0311001004,
US02665T3068,0.605
KYG040111059,0.0
AU000000ANZ3,0.788
AU000000APA1,0.828
CNE100004C45,0.6
CA00208D4084,1.0
TW0003711008,0.0
JP3118000003,0.836
NL0000334118,0.793
NL0010273215,0.927
TW0002357001,0.775
AU000000ASX7,0.471
US00206R1023,0.534
INE949L01017,0.628
TW0002409000,
FR0000120628,0.832
US00287Y1091,0.866
US0028241000,0.791
ZAE000255915,0.884
AEA000801018,0.583
CNE100000F87,1.0
IE00B4BNMY34,0.775
ES0125220311,0.875
FR0000120404,0.817
TW0002345006,0.833
TW0002353000,0.6
SA15CGS10H12,0.909
INE423A01024,0.778
INE742F01042,0.938
INE814H01011,0.757
SE0014781795,1.0
GB00B02J6398,0.729
US00724F1012,0.862
CNE100003MM9,
TW0002395001,1.0
JP3122400009,0.6
NL0012969182,0.776
BMG0112X1056,0.729
US0010551028,0.833
US00846U1016,0.791
CA0084741085,0.909
CNE100000RJ0,0.75
CNE000001NN0,0.455
US0091581068,0.828
KYG014081064,1.0
US0090661010,0.861
TH0765010Z08,
US6200763075,
JP3119600009,0.704
US00971T1016,0.885
TRAAKBNK91N6,0.789
NO0010345853,1.0
NL0013267909,0.749
KW0EQ0100010,0.8
SA15GG53GHH3,1.0
SA0007879055,1.0
SA0007879113,0.909
ID1000111305,
CA0115321089,1.0
US0130911037,0.554
KYG022421088,
AEA002001013,0.667
US0152711091,1.0
SE0000695876,0.87
MXP000511016,
ID1000128705,0.917
KYG017191142,0.767
US0162551016,0.595
SA122050HV19,0.75
INE540L01014,0.792
IE00BFRT3W74,0.842
LU2237380790,0.824
US0188021085,0.44
DE0008404005,0.816
US0200021014,0.638
SA000A0ETHT1,0.926
US02043Q1076,0.812
US8716071076,1.0
US02079K3059,0.75
CA0213611001,0.5
KR7196170005,
US02209S1033,0.787
CNE1000000T0,1.0
ES0109067019,0.922
US0231351067,0.75
MYL1015OO006,0.833
BRABEVACNOR1,0.84
INE079A01024,0.75
JE00BJ1F3079,
US0236081024,0.574
US0255371017,0.436
US0258161092,0.89
US0259321042,1.0
US0304201033,0.536
AEE01135A222,0.412
US0311621009,0.871
ID1000191109,1.0
KR7090430000,0.2
US0320951017,1.0
FR0004125920,1.0
MX01AM050019,0.786
US0326541051,0.783
CNE0000014G0,
GB00BTK05J60,0.786
GB00BRXH2664,0.78
BE0974293251,0.703
CNE1000047B9,0.5
US0357108390,0.667
GB0000456144,1.0
IE00BLP1HW54,0.791
US03769M1062,0.886
INE702C01027,0.75
US03831W1080,0.788
US0382221051,0.901
JE00BTDN8H13,0.542
SA0007879105,0.667
US2538681030,0.5
MX01AC100006,0.86
LU1598757687,0.732
BMG0450A1053,0.898
US03990B1017,0.868
US0404132054,0.929
AU000000ALL7,0.738
FR0010313833,0.831
JP3116000005,0.7
JP3111200006,0.7
INE208A01029,
GB0000536739,
TW0003017000,1.0
INE021A01026,0.702
ZAE000066692,0.759
GB0006731235,0.5
JP3942400007,0.325
ID1000122807,0.903
GB0009895292,0.874
INE006I01046,0.7
MXP001661018,
PHY5764J1483,0.75
SE0017486889,0.9
US0494681010,0.644
US0495601058,0.8
NZAIAE0002S6,1.0
INE406A01037,0.812
US0533321024,0.594
US0527691069,
KYG066341028,
GB00BVYVFW23,0.925
US0534841012,0.66
US05352A1007,0.55
US0536111091,0.844
CNE1000001Y8,
GB00BPQY8M80,0.818
CH0023405456,0.375
MYL6888OO001,0.444
INE238A01034,0.76
US05464C1018,0.88
PHY0488F1004,0.857
PHY0486V1154,0.75
IL0011194789,
BRB3SAACNOR6,0.81
GB0002634946,0.848
JP3778630008,0.625
DE000BASF111,0.799
GB0002875804,0.812
BRBBSEACNOR5,1.0
ES0113211835,0.869
AU000000BHP4,0.782
CH0130293662,1.0
DE0005190003,0.796
FR0000131104,0.756
SG9999015267,1.0
CNE100003R64,0.5
CNE0000016L5,0.0
IT0000066123,0.73
US9100471096,0.585
BRBRFSACNOR8,0.731
INE118H01025,0.75
GB0030913577,0.7
BRBPACACNOR7,0.747
CNE100001526,0.557
HK0285041858,0.557
INE917I01010,0.857
INE296A01032,0.804
INE918I01026,0.797
US05722G1004,0.785
INE787D01026,
US0584981064,0.607
CH0012410517,0.692
IT0005218380,0.692
BRBBDCACNOR1,0.742
PHY077751022,0.83
ES0113860A34,0.66
CLP0939W1081,0.778
CLP321331116,1.0
TH0264A10Z04,1.0
SA000A0D9HK3,0.7
ID1000109507,0.988
IL0006625771,0.556
IL0006046119,0.625
ID1000095003,0.938
PLBIG0000016,0.5
ID1000096605,0.81
CNE100002G76,1.0
PLPEKAO00016,1.0
ID1000118201,0.975
US0605051046,0.6
INE028A01039,0.77
CNE100000734,1.0
CNE100003F50,
CNE100002SN6,0.0
CNE1000048J0,0.586
CNE000001N05,0.586
CNE1000017G1,0.586
CNE1000000S2,0.538
IE00BD1RP616,0.771
CNE1000005P7,0.0
CNE100003LQ2,
PHY0967S1694,0.874
ES0113679I37,0.879
MXP370711014,0.893
SA0007879782,1.0
CA6330671034,0.891
CNE000000C66,
GB0031348658,0.768
GB0000811801,0.807
CA06849F1080,0.944
CH0009002962,0.667
QA000A0KD6J5,
US0718131099,1.0
DE000BAY0017,0.531
DE0005200000,0.874
SE0015949748,0.75
HK0392044647,
BMG0957L1090,0.333
CNE100001617,
CNE100001YF2,1.0
CNE100000CS3,
CNE000000R69,
US2441991054,1.0
US0846707026,0.833
US0865161014,0.521
CA05534B7604,0.611
CNE100005XM1,
INE263A01024,0.849
INE257A01026,0.789
INE029A01011,0.844
INE397D01024,0.86
ZAE000216537,1.0
ZAE000117321,0.643
KYG1098A1013,0.875
US09061G1013,0.483
US09062X1037,0.722
US58155Q1031,0.333
US09290D1019,1.0
US09260D1072,0.667
US8522341036,0.621
AU000000BSL0,0.647
FR0000039299,0.667
US09857L1089,0.714
US0995021062,0.91
KYG126521064,
US1011371077,0.898
KW0EQ0102065,1.0
FR0000120503,0.65
AU000000BXB1,1.0
BRBBASACNOR3,0.4
DE000A1DAHH0,0.625
JP3830800003,0.833
CNE000001QZ7,0.429
US1101221083,0.566
INE216A01030,0.872
US11133T1034,0.825
CA1130041058,0.824
CA11285B1085,0.895
CA11271J1075,0.895
US1152361010,
US1156372096,0.708
BE0003797140,
PLBUDMX00013,1.0
US12008R1077,0.767
TH0168A10Z01,0.0
CH1300646267,1.0
GB00B0744B38,0.667
SA1210540914,0.767
FR0006174348,0.697
US1220171060,0.588
TREBIMM00018,0.5
US12541W2098,0.456
CA1247651088,0.62
US1468691027,0.634
US12504L1098,0.801
PLCCC0000016,0.5
CA1249003098,0.667
PLOPTTC00011,0.625
US12514G1085,0.731
MXP225611567,0.816
CZ0005112300,1.0
US1252691001,0.647
INE067A01029,0.882
