Company ISIN,2024
CNE1000010N2,5.0
US88579Y1010,4.75
GB00B1YW4409,4.0
US0378331005,4.0
KYG2953R1149,3.8
INE117A01022,4.006
CH0012221716,4.006
NL0011540547,4.061
CNE100004ZD8,
AEA006101017,2.667
SA55SG6H5716,2.5
AEE01195A234,4.019
AEA007301012,4.019
JP3388200002,3.616
JP3112000009,3.548
HK0000069689,3.764
IE00BF0L3536,3.811
TH0268010Z03,2.923
JP3102000001,3.569
FR0010220475,3.921
US0079031078,4.12
US0311001004,2.5
US02665T3068,3.471
KYG040111059,1.0
AU000000ANZ3,4.085
AU000000APA1,3.465
CNE100004C45,2.789
CA00208D4084,4.0
TW0003711008,1.0
JP3118000003,3.967
NL0000334118,3.485
NL0010273215,4.309
TW0002357001,3.5
AU000000ASX7,3.769
US00206R1023,3.77
INE949L01017,3.026
TW0002409000,
FR0000120628,3.987
US00287Y1091,3.943
US0028241000,3.895
ZAE000255915,3.853
AEA000801018,3.818
CNE100000F87,3.5
IE00B4BNMY34,4.123
ES0125220311,4.129
FR0000120404,4.104
TW0002345006,3.143
TW0002353000,3.875
SA15CGS10H12,3.643
INE423A01024,4.083
INE742F01042,3.156
INE814H01011,3.271
SE0014781795,5.0
GB00B02J6398,4.093
US00724F1012,4.279
CNE100003MM9,
TW0002395001,4.0
JP3122400009,3.69
NL0012969182,3.785
BMG0112X1056,3.79
US0010551028,4.833
US00846U1016,4.13
CA0084741085,3.667
CNE100000RJ0,3.111
CNE000001NN0,3.25
US0091581068,4.18
KYG014081064,4.5
US0090661010,4.354
TH0765010Z08,4.0
US6200763075,
JP3119600009,3.638
US00971T1016,4.43
TRAAKBNK91N6,3.545
NO0010345853,5.0
KYG0146B1032,4.0
NL0013267909,3.918
KW0EQ0100010,3.286
SA15GG53GHH3,5.0
SA0007879055,5.0
SA0007879113,3.522
ID1000111305,
CA0115321089,4.5
US0130911037,3.489
KYG022421088,
AEA002001013,3.583
US0152711091,4.25
SE0000695876,3.992
MXP000511016,
ID1000128705,4.083
KYG017191142,3.46
US0162551016,3.794
SA122050HV19,4.286
INE540L01014,3.568
IE00BFRT3W74,3.819
LU2237380790,3.946
US0188021085,3.344
DE0008404005,4.039
US0200021014,3.802
SA000A0ETHT1,4.022
US02043Q1076,4.0
US8716071076,3.0
US02079K3059,4.286
CA0213611001,3.167
KR7196170005,
US02209S1033,3.986
CNE1000000T0,3.0
ES0109067019,4.335
US0231351067,3.911
MYL1015OO006,3.656
BRABEVACNOR1,4.292
INE079A01024,3.545
JE00BJ1F3079,3.0
US0236081024,4.027
US0255371017,3.42
US0258161092,4.408
US0259321042,3.0
US0304201033,3.439
AEE01135A222,2.56
US0311621009,4.011
ID1000191109,4.25
KR7090430000,2.636
US0320951017,5.0
FR0004125920,4.256
MX01AM050019,3.8
US0326541051,4.011
CNE0000014G0,
GB00BTK05J60,4.175
GB00BRXH2664,3.944
BE0974293251,3.621
CNE0000019V8,
CNE1000047B9,2.75
US0357108390,4.25
GB0000456144,4.0
IE00BLP1HW54,3.876
US03769M1062,3.918
INE702C01027,2.857
US03831W1080,3.568
US0382221051,4.092
JE00BTDN8H13,3.702
SA0007879105,2.167
US2538681030,4.0
MX01AC100006,3.775
LU1598757687,3.667
BMG0450A1053,4.077
US03990B1017,4.143
US0404132054,4.024
AU000000ALL7,4.094
FR0010313833,4.045
JP3111200006,3.733
JP3116000005,3.733
INE208A01029,
GB0000536739,
TW0003017000,4.0
INE021A01026,3.309
ZAE000066692,3.392
GB0006731235,2.667
JP3942400007,3.586
ID1000122807,4.414
GB0009895292,4.032
INE006I01046,2.818
MXP001661018,3.0
PHY5764J1483,4.216
SE0017486889,4.19
US0494681010,3.84
US0495601058,3.29
NZAIAE0002S6,4.0
INE406A01037,3.345
US0533321024,3.574
US0527691069,
KYG066341028,3.333
US0530151036,
GB00BVYVFW23,4.5
US0534841012,3.945
US05352A1007,3.646
US0536111091,4.176
CNE1000001Y8,
GB00BPQY8M80,4.033
CH0023405456,2.909
MYL6888OO001,3.9
INE238A01034,3.579
US05464C1018,3.901
PHY0488F1004,4.237
PHY0486V1154,3.333
IL0011194789,3.75
BRB3SAACNOR6,4.348
GB0002634946,3.821
JP3778630008,3.833
DE000BASF111,4.161
GB0002875804,4.041
BRBBSEACNOR5,4.0
ES0113211835,4.204
AU000000BHP4,3.938
CH0130293662,3.286
DE0005190003,3.953
FR0000131104,4.013
SG9999015267,4.2
CNE100003R64,2.455
CNE0000016L5,3.0
IT0000066123,3.148
US9100471096,3.759
BRBRFSACNOR8,3.848
INE118H01025,3.682
GB0030913577,3.963
BRBPACACNOR7,3.197
HK0285041858,2.864
CNE100001526,2.864
INE917I01010,3.536
INE296A01032,3.157
INE918I01026,3.796
US05722G1004,4.091
US0584981064,3.902
CH0012410517,4.174
IT0005218380,3.08
BRBBDCACNOR1,3.815
PHY077751022,3.465
ES0113860A34,3.635
CLP0939W1081,3.923
CLP321331116,4.25
TH0264A10Z04,4.0
SA000A0D9HK3,3.0
ID1000109507,4.287
IL0006625771,3.792
