Company ISIN,2024
CNE1000010N2,5.0
US88579Y1010,4.625
GB00B1YW4409,4.0
US0378331005,5.0
KYG2953R1149,3.8
INE117A01022,3.525
CH0012221716,3.525
NL0011540547,3.404
CNE100004ZD8,
AEA006101017,3.333
SA55SG6H5716,2.0
AEA007301012,3.961
AEE01195A234,3.961
JP3388200002,3.321
JP3112000009,3.028
HK0000069689,3.412
IE00BF0L3536,3.17
TH0268010Z03,2.692
JP3102000001,2.948
FR0010220475,3.274
US0079031078,3.738
US0311001004,2.0
US02665T3068,2.942
KYG040111059,1.0
AU000000ANZ3,3.44
AU000000APA1,3.091
CNE100004C45,2.842
CA00208D4084,4.0
TW0003711008,1.0
JP3118000003,3.376
NL0000334118,2.949
NL0010273215,3.753
TW0002357001,3.295
AU000000ASX7,2.846
US00206R1023,2.797
INE949L01017,2.791
TW0002409000,
FR0000120628,3.605
US00287Y1091,3.428
US0028241000,3.288
ZAE000255915,3.471
AEA000801018,3.143
CNE100000F87,2.0
IE00B4BNMY34,3.424
ES0125220311,3.635
FR0000120404,3.54
TW0002345006,3.286
TW0002353000,3.174
SA15CGS10H12,3.429
INE423A01024,2.833
INE742F01042,3.394
INE814H01011,3.276
SE0014781795,4.5
GB00B02J6398,3.542
US00724F1012,3.699
CNE100003MM9,
TW0002395001,4.0
JP3122400009,3.241
NL0012969182,3.115
BMG0112X1056,3.519
US0010551028,3.5
US00846U1016,3.418
CA0084741085,3.667
CNE100000RJ0,3.056
CNE000001NN0,2.933
US0091581068,3.592
KYG014081064,4.5
US0090661010,3.786
TH0765010Z08,3.5
US6200763075,
JP3119600009,3.155
US00971T1016,4.026
TRAAKBNK91N6,3.438
NO0010345853,5.0
KYG0146B1032,4.0
NL0013267909,3.299
KW0EQ0100010,3.286
SA15GG53GHH3,5.0
SA0007879055,5.0
SA0007879113,3.261
ID1000111305,
CA0115321089,4.75
US0130911037,2.948
KYG022421088,
AEA002001013,2.583
US0152711091,5.0
SE0000695876,3.368
MXP000511016,
ID1000128705,3.917
KYG017191142,3.462
US0162551016,3.096
SA122050HV19,4.143
INE540L01014,3.5
IE00BFRT3W74,3.59
LU2237380790,3.053
US0188021085,2.853
DE0008404005,3.5
US0200021014,3.086
SA000A0ETHT1,3.795
US02043Q1076,3.204
US8716071076,3.0
US02079K3059,3.286
CA0213611001,2.417
KR7196170005,
US02209S1033,3.623
CNE1000000T0,3.0
ES0109067019,3.749
US0231351067,3.152
MYL1015OO006,3.133
BRABEVACNOR1,3.898
INE079A01024,3.409
JE00BJ1F3079,3.0
US0236081024,2.932
US0255371017,2.545
US0258161092,3.943
US0259321042,3.25
US0304201033,2.78
AEE01135A222,2.64
US0311621009,3.478
ID1000191109,3.75
KR7090430000,2.182
US0320951017,4.0
FR0004125920,4.442
MX01AM050019,3.667
US0326541051,3.456
CNE0000014G0,
GB00BTK05J60,3.788
GB00BRXH2664,3.392
BE0974293251,3.061
CNE0000019V8,
CNE1000047B9,3.5
US0357108390,4.25
GB0000456144,4.0
IE00BLP1HW54,3.43
US03769M1062,3.639
INE702C01027,2.143
US03831W1080,3.14
US0382221051,3.585
JE00BTDN8H13,2.861
SA0007879105,2.5
US2538681030,5.0
MX01AC100006,3.7
LU1598757687,3.219
BMG0450A1053,4.077
US03990B1017,3.786
US0404132054,4.0
AU000000ALL7,3.336
FR0010313833,3.634
JP3116000005,2.733
JP3111200006,2.733
INE208A01029,
GB0000536739,
TW0003017000,4.0
INE021A01026,3.051
ZAE000066692,2.961
GB0006731235,2.5
JP3942400007,2.826
ID1000122807,4.088
GB0009895292,3.51
INE006I01046,3.182
MXP001661018,3.0
PHY5764J1483,3.528
SE0017486889,3.663
US0494681010,2.946
US0495601058,3.065
NZAIAE0002S6,3.333
INE406A01037,3.444
US0533321024,2.944
US0527691069,
KYG066341028,3.0
US0530151036,
GB00BVYVFW23,4.195
US0534841012,3.192
US05352A1007,2.756
US0536111091,3.476
CNE1000001Y8,
GB00BPQY8M80,3.613
CH0023405456,2.182
MYL6888OO001,3.2
INE238A01034,3.226
US05464C1018,3.631
PHY0488F1004,3.359
PHY0486V1154,3.556
IL0011194789,3.5
BRB3SAACNOR6,3.695
GB0002634946,3.366
JP3778630008,3.333
DE000BASF111,3.688
GB0002875804,3.546
BRBBSEACNOR5,4.0
ES0113211835,3.765
AU000000BHP4,3.322
CH0130293662,2.857
DE0005190003,3.752
FR0000131104,3.456
SG9999015267,3.0
CNE100003R64,2.727
CNE0000016L5,1.0
IT0000066123,2.694
US9100471096,3.238
BRBRFSACNOR8,3.279
INE118H01025,3.636
GB0030913577,3.219
BRBPACACNOR7,3.392
CNE100001526,2.504
HK0285041858,2.504
INE917I01010,3.44
INE296A01032,3.097
INE918I01026,3.369
US05722G1004,3.415
INE787D01026,
US0584981064,3.34
CH0012410517,3.783
IT0005218380,2.88
BRBBDCACNOR1,3.335
PHY077751022,3.288
ES0113860A34,3.529
CLP0939W1081,4.25
CLP321331116,4.083
TH0264A10Z04,3.5
SA000A0D9HK3,3.357
ID1000109507,4.023
